species,Family,1994,1997,1998
Acacia melanoceras,Fabaceae-mimosoideae,0.001999034675387355,0.0012544772164865743,0.0012943361732789948
Acalypha diversifolia,Euphorbiaceae,0.003516423927071225,0.004355818214202248,0.004569446514646355
Acalypha macrostachya,Euphorbiaceae,2.8274333882308137e-5,7.637997139040185e-5,9.601492547533805e-5
Adelia triloba,Euphorbiaceae,0.0076397642849078285,0.008357029157630548,0.008622101037777188
Aegiphila panamensis,Lamiaceae,6.711227306231195e-4,3.8484510006474965e-5,3.8484510006474965e-5
Albizia adinocephala,Fabaceae-mimosoideae,0.08566553752670902,0.06841505226584746,0.06434060294368237
Albizia procera,Fabaceae-mimosoideae,2.2776546738526002e-4,4.4806965221824425e-4,5.220934291184537e-4
Alchornea costaricensis,Euphorbiaceae,0.0024113687111710154,0.0028274333882308137,0.00287475362757551
Alibertia edulis,Rubiaceae,0.04985903890787851,0.04798880953128834,0.04734439033822073
Alseis blackiana,Rubiaceae,0.023362257418879647,0.02491950562735594,0.02555607083878957
Amaioua corymbosa,Rubiaceae,0.0011337222488642168,0.0014769412462689016,0.001432173550955247
Anacardium excelsum,Anacardiaceae,10.53567555725756,23.268904796828682,12.029659943672188
Andira inermis,Fabaceae-papilionoideae,0.14120477230181874,0.17158613310698137,0.1431274270058157
Annona hayesii,Annonaceae,0.0386119408584862,0.03988428588319007,0.044434097443751486
Annona purpurea,Annonaceae,0.05455886151764884,0.00882473376393373,0.00882473376393373
Annona spraguei,Annonaceae,0.02020593854972615,0.02206497600248791,0.02329667667223596
Aphelandra scabra,Acanthaceae,5.965099051003619e-4,4.6181412007769964e-4,3.30259927708627e-4
Ardisia revoluta,Myrsinaceae,0.006362510521682728,0.006665281513672445,0.007303221171892022
Astronium graveolens,Anacardiaceae,0.5039629052155054,0.5520449807786971,0.5655084724451971
Attalea butyracea,Arecaceae,0.8616770147743127,0.7464373094048727,0.7666511019362329
Bactris barronis,Arecaceae,0.0059093357814024,0.006510361725942298,0.007294189093012951
Bactris coloradonis,Arecaceae,7.502515955854124e-4,6.952737241475911e-4,7.227626598665018e-4
Bactris major,Arecaceae,0.046464548045674736,0.04184051635867226,0.037134803262676444
Banara guianensis,Salicaceae,0,7.08821842466197e-5,1.5590153543439347e-4
Brosimum alicastrum,Moraceae,0.27244441270645064,0.31529220220968013,0.3267470380732911
Bunchosia odorata,Malpighiaceae,0.006098224039699487,0.0063978534390356145,0.006813329067472864
Bursera simaruba,Burseraceae,0.3663413156846466,0.3821394033918455,0.36688402581555424
Calycolpus warszewiczianus,Myrtaceae,0.004898724694650735,0.005426512260453819,0.005426512260453819
Calycophyllum candidissimum,Rubiaceae,1.674772048054431,1.607987089676715,1.8869204620091555
Capparis frondosa,Capparaceae,2.770492021384499e-4,3.235840433197487e-4,3.6815538909255386e-4
Casearia arborea,Salicaceae,2.1539544631175018e-4,9.051713833155591e-5,7.08821842466197e-5
Casearia arguta,Salicaceae,1.4313881527918494e-4,1.651299638543135e-4,1.8869190875623695e-4
Casearia commersoniana,Salicaceae,0.02285626465211084,0.017874484101680826,0.018025280549053134
Casearia guianensis,Salicaceae,0.018676179276968772,0.016375748056377645,0.016537147378955824
Casearia sylvestris,Salicaceae,0.0085916668589455375,0.01068043327450105,0.011448356328762904
Cassia moschata,Fabaceae-caesalpinioideae,0.014741138128806706,0.018626502843133882,0.018747650509837937
Cassipourea elliptica,Rhizophoraceae,0.0029786225346848227,0.002801122549756999,0.0030369383483170834
Cavanillesia platanifolia,Malvaceae,7.5345423331125225,14.655311781006041,14.574573635206947
Cecropia longipes,Urticaceae,0.03490171993459666,0.008998895806667113,0.015336273587121122
Cecropia obtusifolia,Urticaceae,0.008332289115483529,0.0019257962966505431,0.002690381408717959
Cecropia peltata,Urticaceae,0.008992023572737385,1.1093749057988958e-4,1.4726215563702155e-4
Cedrela odorata,Meliaceae,0.21049515082077266,0.3005820873083276,0.2979951821076373
Chomelia spinosa,Rubiaceae,0.0013072952429750526,0.001322806856702152,2.4052818754046853e-4
Chrysophyllum argenteum,Sapotaceae,0,2.375829444277281e-5,3.318307240354219e-5
Chrysophyllum cainito,Sapotaceae,0.16541624148487186,0.08206861028788956,0.19516574946758125
Cinnamomum triplinerve,Lauraceae,0.006800369997776805,0.0030685506243938302,0.003439847606139974
Clavija mezii,Theophrastaceae,0.018019586412368505,0.0177761129817153,0.01895126498369873
Coccoloba padiformis,Polygonaceae,0.028903437811189495,0.032694554745908974,0.035630373080688636
Cojoba rufescens,Fabaceae-mimosoideae,0.014662009263844415,0.019022147167945345,0.014025836751492481
Colubrina glandulosa,Rhamnaceae,0.01941779149275681,0.023912428832339558,0.024108974722729774
Colubrina heteroneura,Rhamnaceae,2.2482022427251956e-4,3.1592641122662356e-4,3.4007740475109504e-4
Copaifera aromatica,Fabaceae-caesalpinioideae,0.03844838169095868,0.04189117454021139,0.04278829559235213
Cordia alliodora,Boraginaceae,0.006219371706403544,0.0034846153014536285,0.003558246379272139
Coussarea curvigemmia,Rubiaceae,0.20711931316494958,0.2203717290750364,0.22713832695178715
Cryosophila warscewiczii,Arecaceae,0.004623835337461627,0.0068113655720643705,0.008669617626662733
Cupania cinerea,Sapindaceae,2.375829444277281e-5,2.8274333882308137e-5,3.318307240354219e-5
Cupania latifolia,Sapindaceae,3.318307240354219e-5,0,0
Cupania rufescens,Sapindaceae,0.001496183501272139,0.0019611392140034285,0.0020746292486143597
Cupania scrobiculata,Sapindaceae,1.3685562997200538e-4,1.904590546238812e-4,0
