species,Family,1982,1985,1990,1995,2000,2005,2010,2015
Abarema macradenia,Fabaceae-mimosoideae,0.002508546025928182,0.004079075317347524,0.006263833096433473,0.008442087778726492,0.010818027178746647,0.012886593153539582,0.015271501800585736,0.018571556387622597
Acacia melanoceras,Fabaceae-mimosoideae,9.215076651142261e-4,6.409006092955857e-4,8.19625815358309e-4,0.0012218439227974103,6.096260544290994e-4,8.67063864427515e-4,0.0018774786016383322,0.0023469739157540585
Acalypha diversifolia,Euphorbiaceae,0.020641834530411733,0.021499772068180573,0.018293792473155455,0.011754049001920461,0.010404389382011749,0.01228585780632014,0.017780676145044635,0.024612996140108447
Acalypha macrostachya,Euphorbiaceae,0.003925420020660447,0.0028875163477307185,0.0026713590652004725,0.0017469140109551405,0.0019123031562033749,0.002380117718249431,0.0025040221325070126,0.00296409266866197
Adelia triloba,Euphorbiaceae,0.06924750363321407,0.06942060538842686,0.06993444428284801,0.061647519765282315,0.058772931071321116,0.050344587760454085,0.05042295478919789,0.045490434411576144
Aegiphila panamensis,Lamiaceae,0.010794166782542636,0.010379272348746298,0.010444978759096129,0.010149763297438295,0.009412572873310182,0.00758127568367962,0.006108120056558295,0.00525890043840317
Alchornea costaricensis,Euphorbiaceae,0.2631055730127202,0.275369659581951,0.34842177329033164,0.2733065285624488,0.2315022347670724,0.24696711730344983,0.2356259521160274,0.2344065586354998
Alchornea latifolia,Euphorbiaceae,8.812481552584729e-4,9.385508052599508e-4,9.952879685837823e-4,4.708933228465741e-4,6.730705180683452e-4,8.022999318737614e-4,9.661025728319332e-4,0
Alibertia edulis,Rubiaceae,0.004374652062160519,0.0047488628710928675,0.00636020145108234,0.006232197258411823,0.006089914527130742,0.006220699029299686,0.006443547904182077,0.007226417085493386
Allophylus psilospermus,Sapindaceae,0.017250406721045216,0.018174333412502703,0.017101746556677348,0.017016970678920225,0.015483873463968408,0.01777442437566399,0.01907202780530272,0.01904697360389034
Alseis blackiana,Rubiaceae,1.4052600607626942,1.31665319926008,2.378012018649473,1.6672915232471521,1.4768298139774787,1.5234779409898658,1.5680795088839985,1.49600868734893
Amaioua corymbosa,Rubiaceae,0.0025785721261766988,0.002688072338117571,0.0031248793806726953,0.0011814587492355135,0.001250558079651221,0.001296126881091541,0.0012368136117917657,0.0012205872857359744
Anacardium excelsum,Anacardiaceae,0.7959857076311643,0.6720003031149733,1.2103595795248006,0.6813696633813333,0.7723625173804592,0.6616346181544537,0.6614778369730765,0.612689437133578
Anaxagorea panamensis,Annonaceae,0.0038159512246461105,0.00411900495997465,0.005934248611145367,0.006775661371556323,0.007681728108778155,0.008502280693969274,0.009478829062374391,0.00975393833104925
Andira inermis,Fabaceae-papilionoideae,0.025859438733383467,0.023784762360879307,0.02133548248036109,0.018518981834564772,0.018374845563618073,0.018870934459546435,0.019170171159800867,0.01930284061756196
Annona acuminata,Annonaceae,0.0052507480054671055,0.005781959907262602,0.007665344703089684,0.007426819280865879,0.007033319093040489,0.0067926259718857065,0.0064812784319516915,0.005476078738545832
Annona hayesii,Annonaceae,2.0214577929523526e-4,1.376174661905009e-4,9.853605357984387e-5,1.016619382701657e-4,0,0,0,0
Annona spraguei,Annonaceae,0.010648098432113976,0.01035228606785196,0.013907814969478745,0.01849864002213278,0.018706267880608526,0.012225303607922195,0.0096369768365561,0.005005876566083049
Apeiba hybrid,Malvaceae,0.004699963981439742,0.0029314829369177075,0,0,0,0,0,0
Apeiba membranacea,Malvaceae,0.8401755383921176,0.6641911363002023,1.2463663782372423,0.8149222699612442,0.6885004818023781,0.687290921506856,0.671499580369881,0.6063773491739854
Apeiba tibourbou,Malvaceae,0.028807839146740757,0.023005867294274788,0.023893147307428152,0.02108720241294789,0.019301049909749415,0.018135361955634925,0.021552959231805845,0.015995544659458575
Aphelandra sinclairiana,Acanthaceae,2.2719998070761384e-4,1.1584622910112363e-4,1.167729989339326e-4,1.0459932740127217e-4,9.220574438286043e-5,1.36973439696515e-4,1.2288339664516475e-4,1.6455662319503337e-4
Appunia seibertii,Rubiaceae,6.283185307179586e-6,4.241150082346221e-5,5.774247297298039e-5,7.511548034733195e-5,7.96550817317692e-5,6.6601764256103615e-6,7.571238295151401e-6,1.1042698177368123e-5
Ardisia bartlettii,Myrsinaceae,8.246680715673208e-6,1.0210176124166828e-5,2.261946710584651e-6,5.733406592801373e-6,1.943075056245287e-5,1.6226326055791284e-5,2.081305133003238e-5,2.0608847807549042e-5
Ardisia guianensis,Myrsinaceae,1.1506083093772616e-4,8.207410807503335e-5,1.575037476877243e-4,1.64666578937909e-4,1.4597410264904974e-4,1.553674646832832e-4,1.4209423572186634e-4,1.3025043141783282e-4
Ardisia standleyana,Myrsinaceae,0.0018287053756913503,0.00218667415060464,0.0024444261198684142,0.0024482431549425255,0.002521992042485546,0.0027085555222189756,0.0027587581728233408,0.0028640800665349388
Aspidosperma spruceanum,Apocynaceae,0.12074238554378004,0.13534056549888515,0.1997267372440078,0.1785362235566466,0.19314555616567197,0.2484201981535147,0.25647932578776866,0.2515878817340926
Astrocaryum standleyanum,Arecaceae,0.07043687919593662,0.07127095633750144,0.06435522705748481,0.059538175917845784,0.054333483660680304,0.04812326184288034,0.043697558900099,0.03866323521253769
Astronium graveolens,Anacardiaceae,0.11751584422483718,0.08183743619247515,0.2024143226352641,0.13764547348900763,0.09711339905462898,0.09883012236018313,0.10993540106321076,0.08689918598390228
