species,Family,1994,1997,1998
Acacia melanoceras,Fabaceae-mimosoideae,0.001999034675387355,0.0012544772164865743,0.0012943361732789948
Acalypha diversifolia,Euphorbiaceae,0.0027471264260234248,0.0034526103262951823,0.003980594241639117
Acalypha macrostachya,Euphorbiaceae,2.8274333882308137e-5,7.637997139040185e-5,7.637997139040185e-5
Adelia triloba,Euphorbiaceae,0.001965262554361265,0.002384076124992954,0.0026206773217164357
Aegiphila panamensis,Lamiaceae,6.711227306231195e-4,3.8484510006474965e-5,3.8484510006474965e-5
Albizia adinocephala,Fabaceae-mimosoideae,0.007626019817048374,0.007792916926770331,0.008124551301264904
Albizia procera,Fabaceae-mimosoideae,2.2776546738526002e-4,3.442007451089317e-4,3.789546138392688e-4
Alchornea costaricensis,Euphorbiaceae,7.853981633974483e-5,0,0
Alibertia edulis,Rubiaceae,0.04326778117110627,0.04262650357069226,0.04140442402844583
Alseis blackiana,Rubiaceae,0.002932087693503524,0.0013854423602330987,0.00152053084433746
Amaioua corymbosa,Rubiaceae,0.0010952377388577415,0.0014327625995777951,0.001432173550955247
Anacardium excelsum,Anacardiaceae,0.004956451459660447,0.005543929285881738,0.00361950743601714
Andira inermis,Fabaceae-papilionoideae,7.172648727227197e-4,6.834927516966294e-4,7.068583470577034e-4
Annona hayesii,Annonaceae,0.02514177330759742,0.026459082377155784,0.027930918535362604
Annona spraguei,Annonaceae,0,8.737554567796612e-5,1.9654589039021144e-4
Aphelandra scabra,Acanthaceae,5.768749510154257e-4,4.225442119078272e-4,2.8274333882308137e-4
Ardisia revoluta,Myrsinaceae,0.0011641564276958676,0.0012254174844408688,0.0012254174844408688
Astronium graveolens,Anacardiaceae,0.06793419224030739,0.06828722871475454,0.06811306667202116
Bactris barronis,Arecaceae,0.003449665083182442,0.00364424747816416,0.003904606969330414
Bactris coloradonis,Arecaceae,2.688025214227767e-4,2.544690049407732e-4,2.544690049407732e-4
Bactris major,Arecaceae,0.015433859308923256,0.013607219530401641,0.013584639333203963
Banara guianensis,Salicaceae,0,7.08821842466197e-5,1.227184630308513e-4
Brosimum alicastrum,Moraceae,0.0895047600989366,0.09133493416919351,0.09549813348382254
Bunchosia odorata,Malpighiaceae,0.0017390678833027998,0.001979988769924967,0.0022169826657301474
Bursera simaruba,Burseraceae,0.0040793580606863465,0.002582978209873358,0.002141977141125691
Calycophyllum candidissimum,Rubiaceae,0.038968904323750345,0.026461045872564277,0.026639920304278045
Capparis frondosa,Capparaceae,1.0936669425309467e-4,1.5590153543439347e-4,1.879065105928395e-4
Casearia arborea,Salicaceae,1.651299638543135e-4,7.08821842466197e-5,7.08821842466197e-5
Casearia arguta,Salicaceae,1.4313881527918494e-4,1.651299638543135e-4,1.8869190875623695e-4
Casearia commersoniana,Salicaceae,0.006345035412547135,0.007779368808451725,0.00774697113421158
Casearia guianensis,Salicaceae,0.00896001859757894,0.009475632491849365,0.009730886894953536
Casearia sylvestris,Salicaceae,0.007670394813280329,0.007511548034733195,0.008111984930650545
Cassipourea elliptica,Rhizophoraceae,3.365431130158066e-4,5.109015052900401e-4,6.61108904039802e-4
Cavanillesia platanifolia,Malvaceae,0.004632671066799848,0.00538940219723329,0.005654670426920779
Cecropia longipes,Urticaceae,5.515458602458581e-4,0.0021327487127057706,0.0022560562243591703
Cecropia obtusifolia,Urticaceae,0,0.0019257962966505431,0.002690381408717959
Cecropia peltata,Urticaceae,0,1.1093749057988958e-4,1.4726215563702155e-4
Cedrela odorata,Meliaceae,1.6454091523176542e-4,9.503317777109125e-5,1.0386890710931253e-4
Chomelia spinosa,Rubiaceae,0.0013072952429750526,0.001322806856702152,2.4052818754046853e-4
Chrysophyllum argenteum,Sapotaceae,0,2.375829444277281e-5,3.318307240354219e-5
Chrysophyllum cainito,Sapotaceae,0.015043320072173875,0.01663551849892135,0.0158664173474144
Cinnamomum triplinerve,Lauraceae,0.002399195039638355,0.00273613085173586,0.0031217613499640072
Clavija mezii,Theophrastaceae,0.01382300767579509,0.014157979992484101,0.014729946204978292
Coccoloba padiformis,Polygonaceae,0.012073729616368123,0.012076674859480864,0.013239456840390785
Cojoba rufescens,Fabaceae-mimosoideae,0.0041857795118267005,0.0031252956416992963,0.0034828481555859844
Colubrina heteroneura,Rhamnaceae,2.0106192982974677e-4,2.544690049407732e-4,2.835287369864788e-4
Copaifera aromatica,Fabaceae-caesalpinioideae,0.00996630999443192,0.010872463125451726,0.011012656697618169
Cordia alliodora,Boraginaceae,7.498588965037137e-4,8.425358797846126e-4,8.70417514585222e-4
Coussarea curvigemmia,Rubiaceae,0.16202705206027104,0.16445884112369039,0.1750043822636279
Cryosophila warscewiczii,Arecaceae,0,0.0019244218498645975,0.0035093553436006484
Cupania cinerea,Sapindaceae,2.375829444277281e-5,2.8274333882308137e-5,3.318307240354219e-5
Cupania latifolia,Sapindaceae,3.318307240354219e-5,0,0
Cupania rufescens,Sapindaceae,0.001496183501272139,0.0019611392140034285,0.0020746292486143597
Cupania scrobiculata,Sapindaceae,1.3685562997200538e-4,1.904590546238812e-4,0
Cupania seemannii,Sapindaceae,0.05272966919509618,0.05058749570442964,0.05554021652281395
Dalbergia retusa,Fabaceae-papilionoideae,9.933323271569226e-4,0.0011405944827939443,0.0011242974709034473
Dendropanax arboreus,Araliaceae,0.0022177680638935443,0.002356194490192345,0.002319477126053514
Diphysa americana,Fabaceae-papilionoideae,5.674501730546564e-5,5.674501730546564e-5,6.36172512351933e-5
