species,Family,1981,1985,1990,1995,2000,2005,2010,2015
Abarema macradenia,Fabaceae-mimosoideae,0.0022971325483048567,0.0038046257831299193,0.005824654151424888,0.008077066128305894,0.01033566704271447,0.012273479931264996,0.014748992110440682,0.01742789099800977
Acacia melanoceras,Fabaceae-mimosoideae,6.247056991663303e-4,3.078760800517997e-4,3.9562076286656263e-4,7.57453696743767e-4,3.8041545442318804e-4,4.338068215709466e-4,5.027333643907066e-4,0.0011116525604727484
Acalypha diversifolia,Euphorbiaceae,8.297103277763322e-4,0.0012773872809128779,5.192424337853211e-4,4.969057100182976e-4,5.472811482186099e-4,3.8226899408880596e-4,3.332915646193411e-4,3.75797313222411e-4
Acalypha macrostachya,Euphorbiaceae,8.081590021727064e-4,0,3.8366700281965344e-4,2.187176805429214e-4,3.8757828567337273e-4,4.766738533291793e-4,5.523705283174253e-4,2.376457762807999e-4
Adelia triloba,Euphorbiaceae,0.05682363566162173,0.057005455336448234,0.0542153754848686,0.048607789677843495,0.04688856880612975,0.040753917999611894,0.0398046543634032,0.03588793655439319
Aegiphila panamensis,Lamiaceae,0.007035141216779572,0.006513306969055038,0.007067138337956382,0.007041392986160216,0.006994237680429833,0.005924792417258062,0.004646698277998127,0.004415524182583722
Alchornea costaricensis,Euphorbiaceae,0.25494494051982886,0.26594021635609105,0.23215961302983604,0.22263917357276483,0.2130396602286028,0.22032394545077533,0.21456251585150393,0.21853078719595934
Alchornea latifolia,Euphorbiaceae,8.494395296408763e-4,9.06742179642354e-4,9.274766911560466e-4,4.6470438531900216e-4,6.730705180683452e-4,8.022999318737614e-4,9.661025728319332e-4,0
Alibertia edulis,Rubiaceae,5.921902152016761e-4,3.30259927708627e-4,5.812731807304514e-4,1.8321768355735672e-4,0,0,0,0
Allophylus psilospermus,Sapindaceae,0.013819049269051566,0.014385949663391844,0.011962336594853464,0.012111735033494926,0.01022486306982236,0.012499894513809213,0.014976035011515615,0.014951169305662452
Alseis blackiana,Rubiaceae,1.3193925738062307,1.2111779172871708,1.2175757078943534,1.2291409785937197,1.2878886355521424,1.3065893271057911,1.326532628509677,1.3609202503684585
Amaioua corymbosa,Rubiaceae,0.002026013102300058,0.002009252705493156,0.002489539390373964,5.642300405847269e-4,5.895041534828568e-4,6.267634423544317e-4,6.46948175153746e-4,8.218877620688935e-4
Anacardium excelsum,Anacardiaceae,0.7957094045572812,0.6718360606510437,0.6960677773987491,0.6811479297718429,0.6006367169180808,0.5869657152028296,0.5962301148586333,0.6126082269634827
Andira inermis,Fabaceae-papilionoideae,0.019057215195941044,0.016106835579211994,0.012586900922350383,0.009688891655156674,0.009861789206846987,0.010636191795956873,0.011117703701972579,0.01155017534666575
Annona acuminata,Annonaceae,0,0,0,0,0,2.1136635373352128e-4,0,0
Annona spraguei,Annonaceae,0.009625761350782785,0.009213882845933895,0.011395687527925474,0.014816285025080575,0.015851486928328214,0.010325236955104553,0.007001353387790212,0.003917299003650917
Apeiba hybrid,Malvaceae,0.004699963981439742,0.0029314829369177075,0,0,0,0,0,0
Apeiba membranacea,Malvaceae,0.8309064263473335,0.6549657081012664,0.6432715535632866,0.6158984483655139,0.6428374639983769,0.5905229405644894,0.6116371763822215,0.5864178214440436
Apeiba tibourbou,Malvaceae,0.0278230755135465,0.021792442839788997,0.0167557629577375,0.0192049485904761,0.018788404820536633,0.016981282186375443,0.016246118089508897,0.014658404286274417
Ardisia standleyana,Myrsinaceae,1.6989733070613602e-4,2.8205218843929165e-4,0,0,0,0,0,3.3654311301580664e-4
Aspidosperma spruceanum,Apocynaceae,0.11474929490223294,0.12897332688025875,0.1438642404388254,0.1609621228365388,0.1854265059361692,0.1993236080746992,0.22261751229141835,0.24282824176994122
Astrocaryum standleyanum,Arecaceae,0.0690985450175441,0.07041730707370476,0.0639351332878468,0.05899653392844037,0.05408457527473638,0.047562628925883976,0.04328710981990749,0.038500971951979775
Astronium graveolens,Anacardiaceae,0.1163349509622793,0.08069644115661788,0.08785463855763856,0.09239796272937031,0.08065836505365637,0.08603253052651975,0.08636546080798393,0.08494194234478933
Attalea butyracea,Arecaceae,0.0975125698171941,0.08809685535123034,0.08000712860453048,0.07427678506456635,0.06734581906017983,0.07643362979292516,0.0720923257367825,0.07078061655612915
Banara guianensis,Salicaceae,0,0,0,3.078760800517997e-4,0,0,0,0
Beilschmiedia pendula,Lauraceae,0.696545896384699,0.5731765267719504,0.5864001342774039,0.5875359299774194,0.5878001850434762,0.5609141680786791,0.5262447296509073,0.5140736813481126
Brosimum alicastrum,Moraceae,1.019226449073202,0.5444586628388085,0.5379590375057598,0.5410440029517687,0.52425328977576,0.5458830295320196,0.49469765732968524,0.4859321268793084
Brosimum guianense,Moraceae,2.695643576412722e-4,2.695643576412722e-4,2.736955519807428e-4,2.736955519807428e-4,0,0,0,0
Calophyllum longifolium,Clusiaceae,0.11905861754516207,0.12082755412061888,0.12601895744085964,0.11884508349249756,0.13058662895565673,0.1368669868294481,0.11365946070273937,0.0979227832779366
Capparis frondosa,Capparaceae,0,1.6989733070613602e-4,0,0,0,0,0,0
Casearia aculeata,Salicaceae,0.00604398444253526,0.006211022923926628,0.0058728461827309555,0.005998776924250102,0.00515635885419,0.004165956062182548,0.004114826641745376,0.0033433928576931332
Casearia arborea,Salicaceae,0.2525054152845,0.21101242190516786,0.18446038765537398,0.16729676743138416,0.14603300751130455,0.11124555515550058,0.08408186852401604,0.06475081640442486
