species,Family,1996,1997,1999,2009,2016
Abarema barbouriana,Fabaceae-mimosoideae,0.020276977550049022,0.021996287925526624,0.02412964545358724,0.050087977201380245,0.07240764886733932
Alchornea costaricensis,Euphorbiaceae,0.004908606743018717,0.005010866638118787,0.004959604912353417,0.00543044847574588,0.00543044847574588
Alchornea latifolia,Euphorbiaceae,0.04014689219292778,0.04113483347329535,0.04332077050927469,0.04029158467336577,0.03579742041757608
Amaioua corymbosa,Rubiaceae,0.023673165715666307,0.022761655800193126,0.022386087886487972,0.021472074184923425,0.022877357073257384
Andira inermis,Fabaceae-papilionoideae,0.0514365954571201,0.052995795300965494,0.054311073668225567,0.04492187582559667,0.024596799226950322
Annona spraguei,Annonaceae,0.015947536063428257,0.014778267958759536,0.003310268769218776,0,0
Apeiba membranacea,Malvaceae,0.38967095008853786,0.3762605400049572,0.37844081057767703,0.3723853380265966,0.3780952880970683
Apeiba tibourbou,Malvaceae,0.015254119094334736,0.014047162420080167,0.014231388365118698,0,0.007530597893542044
Aspidosperma spruceanum,Apocynaceae,1.5993321086564294,1.628300650177123,1.67506860702135,1.7937703382705708,1.9084600817539135
Bactris coloniata,Arecaceae,0.0024373698708387926,0,0,0,0
Beilschmiedia pendula,Lauraceae,0.08388052385084747,0.0878839460327291,0.09071375142883595,0.09781804679576879,0.11965448774609388
Brosimum guianense,Moraceae,0.16405201805287203,0.17024177260537904,0.16907303161357162,0.15971453809511582,0.174489511598492
Brosimum utile,Moraceae,4.091898998105146,4.177572101019197,4.200089308229944,4.297281935615732,3.715726090613386
Byrsonima spicata,Malpighiaceae,0.024913330500185328,0.028510744000619388,0.0315496814244631,0.053105302997909005,0.038978678313981746
Calophyllum longifolium,Clusiaceae,1.0800557024471953,1.156239060740317,1.1781283447549915,0.5875998528486917,0.49885315484016335
Carapa guianensis,Meliaceae,0.32837800301542586,0.328367856092845,0.33458976452989375,0.40611818914451703,0.4582539998122053
Casearia commersoniana,Salicaceae,0.028222017930820086,0.02614123991067819,0.028390035155372393,0.034822261624096025,0.034574782135696626
Casearia sylvestris,Salicaceae,0.030779701312259863,0.02272106810986991,0.022980671194080135,0.009148966156072927,0.012409027425249013
Cassipourea elliptica,Rhizophoraceae,0.044058728515151496,0.03063830328720526,0.030831226594455908,0.028131881631530846,0.022030154926867756
Cecropia garciae,Urticaceae,0,0,0,0,0.0013177821533514233
Cecropia hispidissima,Urticaceae,0,0,0,0,0.0028475954551770905
Cecropia insignis,Urticaceae,0.052910534795643664,0.051868696225204035,0.053428818516556786,0.04345584317999321,0.055483240893631644
Cecropia obtusifolia,Urticaceae,0,0,0,0,0.001993672619805368
Cecropia peltata,Urticaceae,0,0,0,0,0.001993672619805368
Cespedesia spathulata,Ochnaceae,0.18560039182447452,0.17567208930290953,0.1445400130428435,0.13471120307385662,0.14342912268756827
Chrysophyllum argenteum,Sapotaceae,0.035347661368637234,0.03388294650518713,0.03411764350669902,0.031618864987514046,0.031591059784078335
Cinnamomum triplinerve,Lauraceae,0.010502196649349501,0.01155536814630796,0.012535402733755415,0.006085781540607543,0.028331262071332918
Coccoloba padiformis,Polygonaceae,0.0018661113073609507,0.001993672619805368,0.0018348798703265218,0,0
Conostegia montana,Melastomataceae,0.0028797493397188655,0.0016236393911442887,0.0017732076655496752,0.001398035086490525,0.0027695827516986864
Cordia bicolor,Boraginaceae,0.31756204243536335,0.33083395361462686,0.3184647232104091,0.33138808101011114,0.30682462167164065
Cupania scrobiculata,Sapindaceae,0.046946120991359794,0.04440820434222028,0.04539311472363514,0.04485387826648374,0.06423265550080842
Dendropanax arboreus,Araliaceae,0.4126477997143733,0.40535809239846393,0.41040203536863185,0.320205776991417,0.3234357928274967
Diospyros artanthifolia,Ebenaceae,0.028160082169612567,0.029469694073613214,0.02572745631452584,0.040003517494643155,0.04118596342084538
Dussia atropurpurea,Fabaceae-papilionoideae,0.753570034603982,0.7897001950152793,0.8076879214085264,0.7349278975933807,0.624483784651706
Erythrina costaricensis,Fabaceae-papilionoideae,0,0,0,0.0013177821533514233,0
Erythroxylum citrifolium,Erythroxylaceae,0.0014806600275056594,0.0014806600275056594,0.0014806600275056594,0,0
Erythroxylum macrophyllum,Erythroxylaceae,0,0,0,0,0.0014806600275056594
Eugenia sp.5,Myrtaceae,0.007092830662198701,0.007092830662198701,0.007464445229443803,0,0
Eugenia sp.6,Myrtaceae,0.016765351667798148,0.012910311756383895,0.013191262911478418,0.013790985569468648,0.017693202081972885
Euterpe precatoria,Arecaceae,0.008108313589571307,0.002769055638837346,0.0041138523263324735,0.002826510940723468,0.002965536957902043
Faramea occidentalis,Rubiaceae,0.005208402182906165,0.002059034614611599,0.0020262218389931483,0.0020262218389931483,0.0013177821533514233
Ficus brevibracteata,Moraceae,0.019431488520458746,0.007092830662198701,0.007092830662198701,0.01108254790968547,0.011545880114803831
Ficus citrifolia,Moraceae,0.0013177821533514233,0.0013442695746337867,0.0015370611036691,0,0
Ficus maxima,Moraceae,0.0014528548240699442,0.0014806600275056594,0.0015087287873720445,0.0025828530205687897,0.0031659716234267946
Ficus tonduzii,Moraceae,0,0,0,0.0014806600275056594,0.0015945164055552222
Garcinia madruno,Clusiaceae,0.22441434736928734,0.22129199433513647,0.216184138930531,0.20736857165925596,0.17764085584001657
Guarea guidonia,Meliaceae,0.0013177821533514233,0.0013710205523468208,0.001398035086490525,0,0
Guarea sherman,Meliaceae,0.13422494145926991,0.13778743373264013,0.14111839168166654,0.16511191023881258,0.1895965662045127
